,ds,seasonality_yearly,seasonality_custom,trend,regressor,event_fact,y
0,2020-01-01,0.3880154027470861,0.07314274146120177,0.0,0.6499999999999999,0,1.1111581442082878
1,2020-01-02,0.39111049160594336,0.11247002226747191,0.004081632653061225,0.6333333333333333,0,1.1409954798598099
2,2020-01-03,0.3937372520976162,0.14254948212055268,0.00816326530612245,0.6166666666666666,0,1.1611166661909578
3,2020-01-04,0.39589807220418116,0.12015653849418857,0.012244897959183675,0.6,0,1.1282995086575536
4,2020-01-05,0.39759737630820924,0.05151585091079319,0.0163265306122449,0.5833333333333333,0,1.0487730911645805
5,2020-01-06,0.39884158218649485,2.1854740239746206e-13,0.020408163265306124,0.5666666666666667,0,0.9859164121186862
6,2020-01-07,0.3996390466182912,0.038691104492669215,0.02448979591836735,0.5499999999999999,0,1.0128199470293278
7,2020-01-08,0.39999999999999813,0.18465053715416463,0.028571428571428574,0.5666666666666667,0,1.1798886323922582
8,2020-01-09,0.39993647042799774,0.3733445616409735,0.0326530612244898,0.5833333333333333,0,1.3892674266267944
9,2020-01-10,0.3994621977787553,0.49999999999985884,0.036734693877551024,0.6,0,1.5361968916561652
10,2020-01-11,0.3985925383775061,0.4964545506455726,0.04081632653061225,0.5833333333333333,0,1.5191967488870242
11,2020-01-12,0.39734436090653835,0.38014030295400175,0.04489795918367347,0.5666666666666667,0,1.3890492897108802
12,2020-01-13,0.3957359342577276,0.23569632456983866,0.0489795918367347,0.5499999999999999,0,1.230411850664301
13,2020-01-14,0.3937868080838558,0.14764205472494646,0.05306122448979592,0.5666666666666667,0,1.1611567539652647
14,2020-01-15,0.3915176868472112,0.1420910367876693,0.05714285714285715,0.5833333333333333,0,1.174084914111071
15,2020-01-16,0.38895029820259924,0.1825224508718164,0.06122448979591837,0.5666666666666667,0,1.1993639055370005
16,2020-01-17,0.38610725658488737,0.21417298615109023,0.0653061224489796,0.5499999999999999,0,1.215586365184957
17,2020-01-18,0.3830119228979456,0.2116154730310727,0.06938775510204082,0.5666666666666667,0,1.2306818176977257
18,2020-01-19,0.3796882612226378,0.18916669547443213,0.07346938775510205,0.5833333333333333,0,1.2256576777855053
19,2020-01-20,0.3761606934760486,0.17400569061630364,0.07755102040816328,0.5666666666666667,0,1.1943840711671823
20,2020-01-21,0.37245395296190487,0.17572556417111465,0.0816326530612245,0.5499999999999999,0,1.179812170194244
21,2020-01-22,0.36859293775444135,0.1824598625559209,0.08571428571428572,0.5666666666666667,0,1.2034337526913146
22,2020-01-23,0.36460256485246423,0.18121702030898088,0.08979591836734695,0.5833333333333333,0,1.2189488368621253
23,2020-01-24,0.3605076260302603,0.174860263192006,0.09387755102040818,0.5666666666666667,0,1.1959121069093412
24,2020-01-25,0.35633264629393885,0.17566653505793237,0.0979591836734694,0.5499999999999999,0,1.1799583650253407
25,2020-01-26,0.35210174582915155,0.18481481654033058,0.10204081632653061,0.5666666666666667,0,1.2056240453626794
26,2020-01-27,0.3478385062963962,0.18472584526864605,0.10612244897959185,0.5833333333333333,0,1.2220201338779675
27,2020-01-28,0.3435658422956113,0.15693128650530813,0.11020408163265308,0.6,0,1.2107012104335726
28,2020-01-29,0.33930587878121565,0.10749001016350461,0.1142857142857143,0.5833333333333333,0,1.1444149365637677
29,2020-01-30,0.3350798351634885,0.06938101031730214,0.11836734693877551,0.6,0,1.1228281924195662
30,2020-01-31,0.3309079167819438,0.07314274146124174,0.12244897959183675,0.5833333333333333,0,1.1098329711683554
31,2020-02-01,0.3268092143817516,0.11247002226761936,0.12653061224489798,0.5666666666666667,0,1.1324765155609355
32,2020-02-02,0.3228016121658532,0.1425494821205373,0.1306122448979592,0.5499999999999999,0,1.1459633391843496
33,2020-02-03,0.31890170493298475,0.1201565384940587,0.1346938775510204,0.5666666666666667,0,1.1404187876447305
34,2020-02-04,0.3151247247467952,0.05151585091081751,0.13877551020408163,0.5833333333333333,0,1.0887494191950275
35,2020-02-05,0.3114844775132344,2.4752422334017865e-13,0.14285714285714288,0.6,0,1.0543416203706246
36,2020-02-06,0.3079932897731943,0.03869110449279564,0.1469387755102041,0.5833333333333333,0,1.0769565031095274
37,2020-02-07,0.304661965945715,0.1846505371542671,0.1510204081632653,0.6,0,1.2403329112632475
38,2020-02-08,0.3014997561841836,0.37334456164096913,0.15510204081632656,0.5833333333333333,0,1.4132796919748125
39,2020-02-09,0.2985143349341762,0.49999999999990924,0.15918367346938778,0.5666666666666667,0,1.5243646750701398
40,2020-02-10,0.2957117902081491,0.49645455064543204,0.163265306122449,0.5833333333333333,0,1.5387649803093633
41,2020-02-11,0.29309662351868443,0.38014030295393453,0.1673469387755102,0.5666666666666667,0,1.4072505319147959
42,2020-02-12,0.29067176033974346,0.2356963245697356,0.17142857142857143,0.5833333333333333,0,1.2811299896713837
43,2020-02-13,0.28843857089433594,0.14764205472477393,0.17551020408163268,0.6,0,1.2115908297007425
44,2020-02-14,0.2863969009978468,0.1420910367875112,0.1795918367346939,0.5833333333333333,0,1.1914131078533852
45,2020-02-15,0.28454511261989784,0.1825224508717853,0.1836734693877551,0.6,0,1.2507410328794384
46,2020-02-16,0.28288013376320675,0.21417298615112926,0.18775510204081636,0.5833333333333333,0,1.2681415552884856
47,2020-02-17,0.28139751719799316,0.21161547303097536,0.19183673469387758,0.6,0,1.284849724922846
48,2020-02-18,0.28009150753293993,0.18916669547450463,0.1959183673469388,0.6166666666666666,0,1.28184323702105
49,2020-02-19,0.2789551160514848,0.17400569061649104,0.2,0.6,0,1.2529608066679758
50,2020-02-20,0.2779802026930902,0.17572556417108884,0.20408163265306123,0.6166666666666666,0,1.2744540661839068
51,2020-02-21,0.2771575645164462,0.1824598625559677,0.20816326530612247,0.6333333333333333,0,1.3011140257118696
52,2020-02-22,0.276477029941687,0.18121702030889555,0.2122448979591837,0.6499999999999999,0,1.319938948209766
53,2020-02-23,0.2759275580364106,0.17486026319217748,0.2163265306122449,0.6333333333333333,0,1.3004476851741664
54,2020-02-24,0.27549734208166443,0.17566653505790175,0.22040816326530616,0.6166666666666666,0,1.2882387070715389
55,2020-02-25,0.2751739166319968,0.18481481654020643,0.22448979591836737,0.6,0,1.2844785290905705
56,2020-02-26,0.2749442672671218,0.1847258452688863,0.2285714285714286,0.6166666666666666,0,1.3049082077741034
57,2020-02-27,0.27479494222207074,0.15693128650542187,0.2326530612244898,0.6,0,1.2643792899519823
58,2020-02-28,0.27471216507781415,0.10749001016345283,0.23673469387755103,0.5833333333333333,0,1.2022702024521512
59,2020-02-29,0.2746819476953875,0.06938101031730985,0.24081632653061227,0.6,0,1.1848792845433096
60,2020-03-01,0.274690202583695,0.07314274146118918,0.2448979591836735,0.5833333333333333,0,1.176064236561891
61,2020-03-02,0.27472285390337703,0.11247002226755139,0.2489795918367347,0.5666666666666667,0,1.20283913467433
62,2020-03-03,0.2747659463278132,0.14254948212050328,0.25306122448979596,0.5833333333333333,0,1.2537099862714456
63,2020-03-04,0.27480575100587334,0.12015653849402702,0.2571428571428572,0.5666666666666667,0,1.218771813309424
64,2020-03-05,0.27482886789986744,0.05151585091085359,0.2612244897959184,0.5499999999999999,0,1.1375692086066393
65,2020-03-06,0.2748223238064549,1.0624834345662748e-13,0.2653061224489796,0.5333333333333332,0,1.073461779588874
66,2020-03-07,0.27477366540655707,0.03869110449273899,0.2693877551020408,0.5166666666666666,0,1.0995191916680036
