,ds,seasonality_yearly,seasonality_custom,trend,regressor,event_fact,y
0,2020-01-01,1.9400770137354306,4.3798298321462426e-13,0.0,0,0,1.9400770137358685
1,2020-01-02,1.9555524580297168,0.1430376503342165,0.00045351473922902497,0,0,2.0990436231031624
2,2020-01-03,1.9686862604880808,0.24029210985345495,0.0009070294784580499,0,0,2.209885399819994
3,2020-01-04,1.9794903610209058,0.14736241875877965,0.001360544217687075,0,0,2.1282133239973726
4,2020-01-05,1.9879868815410462,0.009921202110399485,0.0018140589569160999,0,0,1.9997221426083618
5,2020-01-06,1.9942079109324742,0.2179946984394418,0.0022675736961451248,0,0,2.214470183068061
6,2020-01-07,1.9981952330914559,1.0845881364173597,0.00272108843537415,0,0,3.0855044579441895
7,2020-01-08,1.9999999999999907,2.518068582045883,0.0031746031746031746,0,0,4.521243185220477
8,2020-01-09,1.9996823521399887,3.9988997592445608,0.0036281179138321997,0,0,6.002210229298381
9,2020-01-10,1.9973109888937763,4.9166983101086705,0.004081632653061225,0,0,6.918090931655508
10,2020-01-11,1.9929626918875303,4.999999999999284,0.0045351473922902496,0,0,6.997497839279104
11,2020-01-12,1.9867218045326918,4.480571462657225,0.004988662131519274,0,0,6.472281929321436
12,2020-01-13,1.9786796712886376,3.865027017828311,0.0054421768707483,0,0,5.849148865987697
13,2020-01-14,1.968934040419279,3.526944766835266,0.0058956916099773245,0,0,5.501774498864522
14,2020-01-15,1.9575884342360559,3.4709357376503416,0.006349206349206349,0,0,5.434873378235604
15,2020-01-16,1.9447514910129962,3.4393801608679553,0.006802721088435375,0,0,5.390934372969387
16,2020-01-17,1.9305362829244368,3.215365791001301,0.0072562358276643995,0,0,5.153158309753403
17,2020-01-18,1.9150596144897278,2.821108396263212,0.007709750566893424,0,0,4.743877761319833
18,2020-01-19,1.898441306113189,2.4484860189789277,0.00816326530612245,0,0,4.355090590398239
19,2020-01-20,1.8808034673802427,2.2325193401181744,0.008616780045351474,0,0,4.1219395875437685
20,2020-01-21,1.862269764809524,2.1160803494847396,0.009070294784580499,0,0,3.9874204090788443
21,2020-01-22,1.8429646887722066,1.93385133158025,0.009523809523809525,0,0,3.7863398298762663
22,2020-01-23,1.823012824262321,1.6061900703270142,0.009977324263038548,0,0,3.439180218852374
23,2020-01-24,1.8025381301513015,1.2270440475620867,0.010430839002267574,0,0,3.0400130167156556
24,2020-01-25,1.781663231469694,0.9555824165698981,0.0108843537414966,0,0,2.748130001781089
25,2020-01-26,1.7605087291457577,0.8369792434002761,0.011337868480725623,0,0,2.6088258410267593
26,2020-01-27,1.7391925314819807,0.7530200801995156,0.011791383219954649,0,0,2.504003994901451
27,2020-01-28,1.7178292114780565,0.5597482758723928,0.012244897959183675,0,0,2.289822385309633
28,2020-01-29,1.6965293939060782,0.2616974408114653,0.012698412698412698,0,0,1.9709252474159562
29,2020-01-30,1.6753991758174422,0.024777445632181427,0.013151927437641724,0,0,1.7133285488872654
30,2020-01-31,1.654539583909719,5.25135490647699e-13,0.01360544217687075,0,0,1.668145026087115
31,2020-02-01,1.6340460719087577,0.14303765033513938,0.014058956916099773,0,0,1.791142679159997
32,2020-02-02,1.6140080608292657,0.2402921098534,0.014512471655328799,0,0,1.8688126423379945
33,2020-02-03,1.5945085246649238,0.14736241875819872,0.014965986394557824,0,0,1.7568369298176802
34,2020-02-04,1.575623623733976,0.009921202110975968,0.015419501133786848,0,0,1.6009643269787388
35,2020-02-05,1.557422387566172,0.21799469844013847,0.015873015873015872,0,0,1.7912901018793264
36,2020-02-06,1.5399664488659712,1.084588136419514,0.0163265306122449,0,0,2.64088111589773
37,2020-02-07,1.5233098297285748,2.5180685820468582,0.016780045351473923,0,0,4.058158457126907
38,2020-02-08,1.507498780920918,3.9988997592447273,0.017233560090702947,0,0,5.523632100256348
39,2020-02-09,1.4925716746708808,4.916698310109188,0.017687074829931974,0,0,6.426957059610001
40,2020-02-10,1.4785589510407453,4.999999999998491,0.018140589569160998,0,0,6.496699540608398
41,2020-02-11,1.4654831175934222,4.480571462657038,0.018594104308390022,0,0,5.96464868455885
42,2020-02-12,1.4533588016987173,3.865027017828151,0.01904761904761905,0,0,5.337433438574488
43,2020-02-13,1.4421928544716796,3.5269447668344616,0.019501133786848073,0,0,4.988638755092989
44,2020-02-14,1.431984504989234,3.4709357376496808,0.019954648526077097,0,0,4.922874891164992
45,2020-02-15,1.4227255630994893,3.439380160868193,0.020408163265306124,0,0,4.882513887232988
46,2020-02-16,1.4144006688160338,3.215365791001143,0.020861678004535148,0,0,4.6506281378217125
47,2020-02-17,1.4069875859899659,2.8211083962632233,0.021315192743764172,0,0,4.249411174996953
48,2020-02-18,1.4004575376646997,2.4484860189796662,0.0217687074829932,0,0,3.8707122641273592
49,2020-02-19,1.394775580257424,2.232519340119616,0.022222222222222223,0,0,3.649517142599262
50,2020-02-20,1.389901013465451,2.1160803494845917,0.022675736961451247,0,0,3.528657099911494
51,2020-02-21,1.3857878225822309,1.933851331580866,0.023129251700680274,0,0,3.342768405863777
52,2020-02-22,1.382385149708435,1.6061900703268062,0.023582766439909298,0,0,3.0121579864751507
53,2020-02-23,1.379637790182053,1.2270440475628417,0.024036281179138322,0,0,2.630718118924033
54,2020-02-24,1.3774867104083222,0.9555824165700666,0.02448979591836735,0,0,2.357558922896756
55,2020-02-25,1.3758695831599839,0.8369792433995025,0.024943310657596373,0,0,2.237792137217083
56,2020-02-26,1.3747213363356088,0.7530200802009369,0.025396825396825397,0,0,2.1531382419333713
57,2020-02-27,1.3739747111103535,0.5597482758730815,0.025850340136054424,0,0,1.9595733271194895
58,2020-02-28,1.3735608253890708,0.261697440810984,0.026303854875283448,0,0,1.6615621210753382
59,2020-02-29,1.3734097384769375,0.024777445632273576,0.026757369614512472,0,0,1.4249445537237235
60,2020-03-01,1.373451012918475,3.1530333899354446e-13,0.0272108843537415,0,0,1.4006618972725318
61,2020-03-02,1.3736142695168851,0.14303765033482074,0.027664399092970523,0,0,1.5443163189446765
62,2020-03-03,1.373829731639066,0.24029210985314825,0.028117913832199547,0,0,1.6422397553244137
63,2020-03-04,1.3740287550293666,0.1473624187582756,0.028571428571428574,0,0,1.549962602359071
64,2020-03-05,1.3741443394993371,0.009921202110681204,0.029024943310657598,0,0,1.413090484920676
65,2020-03-06,1.3741116190322744,0.2179946984387765,0.02947845804988662,0,0,1.6215847755209376
66,2020-03-07,1.3738683270327852,1.0845881364182883,0.02993197278911565,0,0,2.4883884362401893
67,2020-03-08,1.3733552336690273,2.518068582047446,0.030385487528344673,0,0,3.9218093032448182
68,2020-03-09,1.3725165524894252,3.9988997592437125,0.030839002267573697,0,0,5.402255314000711
69,2020-03-10,1.371300313751508,4.91669831010885,0.031292517006802724,0,0,6.31929114086716
70,2020-03-11,1.369658702170414,4.999999999998952,0.031746031746031744,0,0,6.401404733915397
71,2020-03-12,1.3675483570803362,4.480571462657271,0.03219954648526077,0,0,5.880319366222868
72,2020-03-13,1.3649306332996076,3.8650270178292345,0.0326530612244898,0,0,5.262610712353332
73,2020-03-14,1.3617718212981669,3.5269447668345655,0.03310657596371882,0,0,4.921823164096452
74,2020-03-15,1.358043325580492,3.470935737650196,0.033560090702947847,0,0,4.862539153933636
75,2020-03-16,1.3537218005186693,3.439380160868082,0.034013605442176874,0,0,4.827115566828928
76,2020-03-17,1.348789243193345,3.215365791000985,0.034467120181405894,0,0,4.598622154375736
77,2020-03-18,1.3432330431238282,2.821108396263603,0.03492063492063492,0,0,4.199262074308066
78,2020-03-19,1.3370459890921498,2.4484860189791284,0.03537414965986395,0,0,3.8209061577311423
