,ds,seasonality_yearly,seasonality_custom,trend,regressor,event_fact,y
0,2020-01-01,1.9400770137354306,4.3798298321462426e-13,0.0,0,0,1.9400770137358685
1,2020-01-02,1.9555524580297168,0.1430376503342165,0.0005102040816326531,0,0,2.099100312445566
2,2020-01-03,1.9686862604880808,0.24029210985345495,0.0010204081632653062,0,0,2.209998778504801
3,2020-01-04,1.9794903610209058,0.14736241875877965,0.0015306122448979593,0,0,2.1283833920245834
4,2020-01-05,1.9879868815410462,0.009921202110399485,0.0020408163265306124,0,0,1.9999488999779762
5,2020-01-06,1.9942079109324742,0.2179946984394418,0.0025510204081632655,0,0,2.214753629780079
6,2020-01-07,1.9981952330914559,1.0845881364173597,0.0030612244897959186,0,0,3.0858445939986114
7,2020-01-08,1.9999999999999907,2.518068582045883,0.0035714285714285718,0,0,4.521640010617302
8,2020-01-09,1.9996823521399887,3.9988997592445608,0.004081632653061225,0,0,6.00266374403761
9,2020-01-10,1.9973109888937763,4.9166983101086705,0.004591836734693878,0,0,6.91860113573714
10,2020-01-11,1.9929626918875303,4.999999999999284,0.005102040816326531,0,0,6.99806473270314
11,2020-01-12,1.9867218045326918,4.480571462657225,0.005612244897959184,0,0,6.472905512087875
12,2020-01-13,1.9786796712886376,3.865027017828311,0.006122448979591837,0,0,5.84982913809654
13,2020-01-14,1.968934040419279,3.526944766835266,0.00663265306122449,0,0,5.50251146031577
14,2020-01-15,1.9575884342360559,3.4709357376503416,0.0071428571428571435,0,0,5.435667029029254
15,2020-01-16,1.9447514910129962,3.4393801608679553,0.007653061224489797,0,0,5.391784713105441
16,2020-01-17,1.9305362829244368,3.215365791001301,0.00816326530612245,0,0,5.1540653392318605
17,2020-01-18,1.9150596144897278,2.821108396263212,0.008673469387755102,0,0,4.744841480140695
18,2020-01-19,1.898441306113189,2.4484860189789277,0.009183673469387756,0,0,4.356110998561505
19,2020-01-20,1.8808034673802427,2.2325193401181744,0.00969387755102041,0,0,4.123016685049437
20,2020-01-21,1.862269764809524,2.1160803494847396,0.010204081632653062,0,0,3.9885541959269166
21,2020-01-22,1.8429646887722066,1.93385133158025,0.010714285714285714,0,0,3.787530306066742
22,2020-01-23,1.823012824262321,1.6061900703270142,0.011224489795918368,0,0,3.4404273843852535
23,2020-01-24,1.8025381301513015,1.2270440475620867,0.011734693877551022,0,0,3.041316871590939
24,2020-01-25,1.781663231469694,0.9555824165698981,0.012244897959183675,0,0,2.7494905459987757
25,2020-01-26,1.7605087291457577,0.8369792434002761,0.012755102040816327,0,0,2.61024307458685
26,2020-01-27,1.7391925314819807,0.7530200801995156,0.01326530612244898,0,0,2.5054779178039452
27,2020-01-28,1.7178292114780565,0.5597482758723928,0.013775510204081635,0,0,2.291352997554531
28,2020-01-29,1.6965293939060782,0.2616974408114653,0.014285714285714287,0,0,1.9725125490032578
29,2020-01-30,1.6753991758174422,0.024777445632181427,0.01479591836734694,0,0,1.7149725398169706
30,2020-01-31,1.654539583909719,5.25135490647699e-13,0.015306122448979593,0,0,1.6698457063592238
31,2020-02-01,1.6340460719087577,0.14303765033513938,0.015816326530612247,0,0,1.7929000487745093
32,2020-02-02,1.6140080608292657,0.2402921098534,0.0163265306122449,0,0,1.8706267012949107
33,2020-02-03,1.5945085246649238,0.14736241875819872,0.01683673469387755,0,0,1.7587076781170001
34,2020-02-04,1.575623623733976,0.009921202110975968,0.017346938775510204,0,0,1.6028917646204621
35,2020-02-05,1.557422387566172,0.21799469844013847,0.01785714285714286,0,0,1.7932742288634533
36,2020-02-06,1.5399664488659712,1.084588136419514,0.018367346938775512,0,0,2.6429219322242608
37,2020-02-07,1.5233098297285748,2.5180685820468582,0.018877551020408164,0,0,4.060255962795841
38,2020-02-08,1.507498780920918,3.9988997592447273,0.01938775510204082,0,0,5.525786295267686
39,2020-02-09,1.4925716746708808,4.916698310109188,0.019897959183673472,0,0,6.429167943963742
40,2020-02-10,1.4785589510407453,4.999999999998491,0.020408163265306124,0,0,6.498967114304542
41,2020-02-11,1.4654831175934222,4.480571462657038,0.020918367346938777,0,0,5.966972947597399
42,2020-02-12,1.4533588016987173,3.865027017828151,0.02142857142857143,0,0,5.339814390955439
43,2020-02-13,1.4421928544716796,3.5269447668344616,0.021938775510204084,0,0,4.991076396816345
44,2020-02-14,1.431984504989234,3.4709357376496808,0.022448979591836737,0,0,4.925369222230751
45,2020-02-15,1.4227255630994893,3.439380160868193,0.02295918367346939,0,0,4.885064907641151
46,2020-02-16,1.4144006688160338,3.215365791001143,0.023469387755102045,0,0,4.6532358475722795
47,2020-02-17,1.4069875859899659,2.8211083962632233,0.023979591836734697,0,0,4.252075574089924
48,2020-02-18,1.4004575376646997,2.4484860189796662,0.02448979591836735,0,0,3.873433352562733
49,2020-02-19,1.394775580257424,2.232519340119616,0.025,0,0,3.65229492037704
50,2020-02-20,1.389901013465451,2.1160803494845917,0.025510204081632654,0,0,3.5314915670316753
51,2020-02-21,1.3857878225822309,1.933851331580866,0.02602040816326531,0,0,3.3456595623263623
52,2020-02-22,1.382385149708435,1.6061900703268062,0.02653061224489796,0,0,3.015105832280139
53,2020-02-23,1.379637790182053,1.2270440475628417,0.027040816326530614,0,0,2.633722654071425
54,2020-02-24,1.3774867104083222,0.9555824165700666,0.02755102040816327,0,0,2.360620147386552
55,2020-02-25,1.3758695831599839,0.8369792433995025,0.028061224489795922,0,0,2.2409100510492825
56,2020-02-26,1.3747213363356088,0.7530200802009369,0.028571428571428574,0,0,2.1563128451079745
57,2020-02-27,1.3739747111103535,0.5597482758730815,0.029081632653061226,0,0,1.962804619636496
58,2020-02-28,1.3735608253890708,0.261697440810984,0.02959183673469388,0,0,1.6648501029347487
59,2020-02-29,1.3734097384769375,0.024777445632273576,0.030102040816326534,0,0,1.4282892249255377
60,2020-03-01,1.373451012918475,3.1530333899354446e-13,0.030612244897959186,0,0,1.4040632578167493
61,2020-03-02,1.3736142695168851,0.14303765033482074,0.03112244897959184,0,0,1.5477743688312977
62,2020-03-03,1.373829731639066,0.24029210985314825,0.031632653061224494,0,0,1.6457544945534388
63,2020-03-04,1.3740287550293666,0.1473624187582756,0.03214285714285715,0,0,1.5535340309304995
64,2020-03-05,1.3741443394993371,0.009921202110681204,0.0326530612244898,0,0,1.416718602834508
65,2020-03-06,1.3741116190322744,0.2179946984387765,0.03316326530612245,0,0,1.6252695827771735
66,2020-03-07,1.3738683270327852,1.0845881364182883,0.0336734693877551,0,0,2.4921299328388287
67,2020-03-08,1.3733552336690273,2.518068582047446,0.034183673469387756,0,0,3.9256074891858614
68,2020-03-09,1.3725165524894252,3.9988997592437125,0.03469387755102041,0,0,5.406110189284158
69,2020-03-10,1.371300313751508,4.91669831010885,0.03520408163265307,0,0,6.323202705493011
70,2020-03-11,1.369658702170414,4.999999999998952,0.03571428571428572,0,0,6.405372987883652
71,2020-03-12,1.3675483570803362,4.480571462657271,0.03622448979591837,0,0,5.8843443095335255
72,2020-03-13,1.3649306332996076,3.8650270178292345,0.036734693877551024,0,0,5.266692345006393
73,2020-03-14,1.3617718212981669,3.5269447668345655,0.037244897959183676,0,0,4.925961486091916
74,2020-03-15,1.358043325580492,3.470935737650196,0.03775510204081633,0,0,4.866734165271504
75,2020-03-16,1.3537218005186693,3.439380160868082,0.03826530612244898,0,0,4.831367267509201
76,2020-03-17,1.348789243193345,3.215365791000985,0.03877551020408164,0,0,4.602930544398411
77,2020-03-18,1.3432330431238282,2.821108396263603,0.03928571428571429,0,0,4.203627153673145
78,2020-03-19,1.3370459890921498,2.4484860189791284,0.039795918367346944,0,0,3.825327926438625
79,2020-03-20,1.330226233581938,2.2325193401190737,0.040306122448979596,0,0,3.603051696149991
80,2020-03-21,1.322777215666619,2.1160803494830605,0.04081632653061225,0,0,3.479673891680292
81,2020-03-22,1.3147075434814983,1.9338513315806674,0.0413265306122449,0,0,3.2898854056744105
82,2020-03-23,1.3060308377085217,1.606190070326996,0.04183673469387755,0,0,2.954057642729395
83,2020-03-24,1.2967655377786635,1.2270440475622082,0.042346938775510205,0,0,2.5661565241163817
84,2020-03-25,1.2869346727624764,0.9555824165696487,0.04285714285714286,0,0,2.285374232189268
85,2020-03-26,1.2765655991634806,0.8369792433990011,0.04336734693877552,0,0,2.156912189501257
86,2020-03-27,1.2656897080601817,0.753020080200361,0.04387755102040817,0,0,2.0625873392809506
87,2020-03-28,1.2543421042465341,0.5597482758707473,0.04438775510204082,0,0,1.8584781352193223
