,ds,seasonality_yearly,seasonality_custom,trend,regressor,event_fact,y
0,2020-01-01,0.22979327442635517,-0.042099479738493484,0.0,0.47619047619047616,0,0.0
1,2020-01-02,0.2328883632852124,0.03631759470218199,0.0011363636363636363,0.46031746031746035,0,0.001965367520800971
2,2020-01-03,0.23551512377688522,0.07085893508073182,0.0022727272727272726,0.4444444444444444,0,0.003979132962050139
3,2020-01-04,0.2376759438834502,0.003498821814068631,0.003409090909090909,0.46031746031746035,0,0.00580054167959652
4,2020-01-05,0.23937524798747828,-0.12262456642240205,0.004545454545454545,0.47619047619047616,0,0.007240641626161601
5,2020-01-06,0.2406194538657639,-0.1876601530322267,0.005681818181818182,0.4920634920634921,0,0.008778538596005848
6,2020-01-07,0.2414169182975602,-0.10252577170170883,0.006818181818181818,0.47619047619047616,0,0.011011920155361324
7,2020-01-08,0.24177787167926718,0.10006520991936774,0.007954545454545454,0.4920634920634921,0,0.0145878931995851
8,2020-01-09,0.24171434210726678,0.28159664123464323,0.00909090909090909,0.5079365079365079,0,0.018465886284349253
9,2020-01-10,0.24124006945802431,0.312339846967165,0.010227272727272727,0.4920634920634921,0,0.020921353041361515
10,2020-01-11,0.2403704100567751,0.18141211478436836,0.011363636363636364,0.5079365079365079,0,0.021928625372473313
11,2020-01-12,0.2391222325858074,0.001296161151847608,0.012499999999999999,0.4920634920634921,0,0.021656023572514338
12,2020-01-13,0.23751380593699656,-0.09577236623298958,0.013636363636363636,0.47619047619047616,0,0.02206270794401568
13,2020-01-14,0.23556467976312484,-0.07159212088619996,0.014772727272727272,0.4920634920634921,0,0.02446416893434707
14,2020-01-15,0.2332955585264802,-0.0016073898268670062,0.015909090909090907,0.47619047619047616,0,0.02717079662325142
15,2020-01-16,0.23072816988186828,0.011548426236294429,0.017045454545454544,0.4920634920634921,0,0.029562615139460024
16,2020-01-17,0.2278851282641564,-0.05808896661217153,0.01818181818181818,0.47619047619047616,0,0.029927029778953833
17,2020-01-18,0.2247897945772146,-0.1391035304656568,0.019318181818181818,0.46031746031746035,0,0.029865981040106033
18,2020-01-19,0.22146613290190686,-0.14031989455765975,0.020454545454545454,0.47619047619047616,0,0.03185461461548297
19,2020-01-20,0.2179385651553176,-0.04546956173425992,0.02159090909090909,0.46031746031746035,0,0.03525334410344528
20,2020-01-21,0.21423182464117385,0.06952300130151468,0.022727272727272728,0.47619047619047616,0,0.039998756866662835
21,2020-01-22,0.21037080943371037,0.11093720398350848,0.02386363636363636,0.4920634920634921,0,0.04327363819897151
22,2020-01-23,0.2063804365317332,0.05643829688365537,0.024999999999999998,0.5079365079365079,0,0.044268881033797405
23,2020-01-24,0.20228549770952933,-0.02944935652124145,0.026136363636363635,0.5238095238095238,0,0.0443441480624428
24,2020-01-25,0.19811051797320786,-0.06512024158521654,0.02727272727272727,0.5079365079365079,0,0.04475254866339543
25,2020-01-26,0.1938796175084206,-0.03272390955111182,0.028409090909090908,0.4920634920634921,0,0.04696645454604548
26,2020-01-27,0.1896163779756652,0.012063778476429116,0.029545454545454545,0.5079365079365079,0,0.050511401447845064
27,2020-01-28,0.18534371397488034,0.007513454814863124,0.03068181818181818,0.5238095238095238,0,0.05267045534111388
28,2020-01-29,0.18108375046048467,-0.043734091083522164,0.031818181818181815,0.5396825396825397,0,0.05336011542462052
29,2020-01-30,0.17685770684275748,-0.07751808739882446,0.03295454545454545,0.5555555555555556,0,0.0545363182670286
