,ds,seasonality_yearly,seasonality_custom,trend,regressor,event_fact,y
0,2020-01-01,0.22979327442635517,-0.1260521302647105,-0.49983333333333335,0,0,-0.39609218917168865
1,2020-01-02,0.2328883632852124,-0.06557847777868064,-0.49892424242424244,0,0,-0.3316143569177107
2,2020-01-03,0.23551512377688522,-0.047497388621866685,-0.4980151515151515,0,0,-0.309997416360133
3,2020-01-04,0.2376759438834502,-0.09935805594888736,-0.4971060606060606,0,0,-0.35878817267149776
4,2020-01-05,0.23937524798747828,-0.16679071768655518,-0.4961969696969697,0,0,-0.4236124393960466
5,2020-01-06,0.2406194538657639,-0.15386179908356257,-0.49528787878787883,0,0,-0.4085302240056775
6,2020-01-07,0.2414169182975602,-0.014288576793108604,-0.4943787878787879,0,0,-0.2672504463743363
7,2020-01-08,0.24177787167926718,0.19152331738570563,-0.493469696969697,0,0,-0.06016850790472417
8,2020-01-09,0.24171434210726678,0.3332092823130357,-0.4925606060606061,0,0,0.08236301835969634
9,2020-01-10,0.24124006945802431,0.3149343197323492,-0.4916515151515152,0,0,0.06452287403885837
10,2020-01-11,0.2403704100567751,0.15627345578999755,-0.49074242424242426,0,0,-0.09409855839565162
11,2020-01-12,0.2391222325858074,-0.023465949001360537,-0.48983333333333334,0,0,-0.27417704974888646
12,2020-01-13,0.23751380593699656,-0.10381257294995676,-0.48892424242424243,0,0,-0.35522300943720264
13,2020-01-14,0.23556467976312484,-0.05690413597110533,-0.4880151515151515,0,0,-0.309354607723132
14,2020-01-15,0.2332955585264802,0.043825194398712214,-0.4871060606060606,0,0,-0.20998530768086815
15,2020-01-16,0.23072816988186828,0.1002867462617564,-0.48619696969696974,0,0,-0.15518205355334508
16,2020-01-17,0.2278851282641564,0.07604028704024152,-0.4852878787878788,0,0,-0.1813624634834809
17,2020-01-18,0.2247897945772146,0.014950851006494625,-0.4843787878787879,0,0,-0.2446381422950787
18,2020-01-19,0.22146613290190686,-0.015473129321029733,-0.483469696969697,0,0,-0.27747669338881986
19,2020-01-20,0.2179385651553176,0.00686370013682,-0.4825606060606061,0,0,-0.2577583407684685
20,2020-01-21,0.21423182464117385,0.04459237379981831,-0.48165151515151516,0,0,-0.22282731671052303
21,2020-01-22,0.21037080943371037,0.048373338442644354,-0.48074242424242425,0,0,-0.22199827636606956
22,2020-01-23,0.2063804365317332,0.01068905895754163,-0.47983333333333333,0,0,-0.2627638378440585
23,2020-01-24,0.20228549770952933,-0.03059611970125839,-0.4789242424242424,0,0,-0.3072348644159715
24,2020-01-25,0.19811051797320786,-0.03875667338147207,-0.4780151515151515,0,0,-0.3186613069234157
25,2020-01-26,0.1938796175084206,-0.021238646503107944,-0.47710606060606064,0,0,-0.30446508960074803
26,2020-01-27,0.1896163779756652,-0.02108062190972909,-0.47619696969696973,0,0,-0.3076612136310336
27,2020-01-28,0.18534371397488034,-0.06585326577794655,-0.4752878787878788,0,0,-0.35579743059094504
28,2020-01-29,0.18108375046048467,-0.13087784137073818,-0.4743787878787879,0,0,-0.4241728787890414
29,2020-01-30,0.17685770684275748,-0.16007582320011587,-0.473469696969697,0,0,-0.4566878133270554
30,2020-01-31,0.17268578846121285,-0.12605213026469136,-0.47256060606060607,0,0,-0.4259269478640846
31,2020-02-01,0.16858708606102057,-0.06557847777843291,-0.47165151515151515,0,0,-0.3686429068689275
32,2020-02-02,0.1645794838451222,-0.047497388621904946,-0.47074242424242424,0,0,-0.35366032901920696
33,2020-02-03,0.1606795766122538,-0.09935805594890486,-0.4698333333333333,0,0,-0.4085118126699844
34,2020-02-04,0.15690259642606424,-0.16679071768656628,-0.46892424242424247,0,0,-0.4788123636847445
35,2020-02-05,0.15326234919250342,-0.1538617990834746,-0.46801515151515155,0,0,-0.46861460140612277
36,2020-02-06,0.14977116145246328,-0.014288576792898217,-0.46710606060606064,0,0,-0.33162347594649555
37,2020-02-07,0.146439837624984,0.19152331738577724,-0.4661969696969697,0,0,-0.12823381468620848
38,2020-02-08,0.14327762786345263,0.3332092823130519,-0.4652878787878788,0,0,0.011199031388625769
39,2020-02-09,0.1402922066134452,0.3149343197323272,-0.4643787878787879,0,0,-0.00915226153301546
40,2020-02-10,0.1374896618874181,0.1562734557896628,-0.463469696969697,0,0,-0.16970657929261607
41,2020-02-11,0.13487449519795347,-0.02346594900143628,-0.46256060606060606,0,0,-0.3511520598640889
42,2020-02-12,0.1324496320190125,-0.10381257294984209,-0.46165151515151515,0,0,-0.43301445608234473
43,2020-02-13,0.13021644257360496,-0.056904135971079434,-0.4607424242424243,0,0,-0.38743011763989876
44,2020-02-14,0.12817477267711583,0.04382519439855509,-0.45983333333333337,0,0,-0.2878333662576624
45,2020-02-15,0.12632298429916688,0.10028674626174852,-0.45892424242424246,0,0,-0.23231451186332705
46,2020-02-16,0.1246580054424758,0.07604028704026264,-0.45801515151515154,0,0,-0.2573168590324131
47,2020-02-17,0.1231753888772622,0.014950851006469673,-0.4571060606060606,0,0,-0.3189798207223288
48,2020-02-18,0.12186937921220897,-0.015473129320979134,-0.4561969696969697,0,0,-0.3498007198057399
49,2020-02-19,0.12073298773075383,0.006863700137086259,-0.4552878787878788,0,0,-0.32769119092003873
50,2020-02-20,0.11975807437235925,0.044592373799655555,-0.4543787878787879,0,0,-0.2900283397067731
51,2020-02-21,0.11893543619571521,0.048373338442681435,-0.45346969696969697,0,0,-0.2861609223313003
52,2020-02-22,0.11825490162095603,0.010689058957492198,-0.4525606060606061,0,0,-0.32361664548215785
53,2020-02-23,0.11770542971567961,-0.030596119701233826,-0.4516515151515152,0,0,-0.3645422051370694
54,2020-02-24,0.11727521376093347,-0.038756673381412476,-0.4507424242424243,0,0,-0.3722238838629033
55,2020-02-25,0.1169517883112658,-0.021238646503385195,-0.44983333333333336,0,0,-0.35412019152545277
56,2020-02-26,0.11672213894639079,-0.021080621909519842,-0.44892424242424245,0,0,-0.3532827253873715
57,2020-02-27,0.11657281390133974,-0.06585326577787635,-0.44801515151515153,0,0,-0.3972956033916881
58,2020-02-28,0.11649003675708319,-0.13087784137100805,-0.4471060606060606,0,0,-0.4614938652199855
59,2020-02-29,0.11645981937465653,-0.16007582320017397,-0.4461969696969697,0,0,-0.48981297352248715
60,2020-03-01,0.11646807426296402,-0.12605213026477,-0.4452878787878788,0,0,-0.4548719347896848
61,2020-03-02,0.11650072558264607,-0.06557847777847924,-0.4443787878787879,0,0,-0.39345654007462105
62,2020-03-03,0.11654381800708223,-0.04749738862189441,-0.44346969696969696,0,0,-0.37442326758450917
63,2020-03-04,0.11658362268514236,-0.09935805594891149,-0.4425606060606061,0,0,-0.4253350393243752
64,2020-03-05,0.11660673957913646,-0.16679071768655562,-0.4416515151515152,0,0,-0.49183549325893433
65,2020-03-06,0.11660019548572392,-0.15386179908364184,-0.44074242424242427,0,0,-0.4780040278403422
66,2020-03-07,0.11655153708582607,-0.014288576793198698,-0.43983333333333335,0,0,-0.337570373040706
67,2020-03-08,0.1164489184130745,0.19152331738599895,-0.43892424242424244,0,0,-0.13095200662516898
68,2020-03-09,0.11628118217715407,0.3332092823130005,-0.4380151515151515,0,0,0.011475312975003038
69,2020-03-10,0.11603793442957065,0.3149343197325485,-0.4371060606060606,0,0,-0.006133806443941459
70,2020-03-11,0.11570961211335185,0.1562734557897061,-0.43619696969696975,0,0,-0.16421390179391182
71,2020-03-12,0.11528754309533627,-0.02346594900134577,-0.4352878787878788,0,0,-0.3434662846938883
72,2020-03-13,0.11476399833919056,-0.10381257294974798,-0.4343787878787879,0,0,-0.4234273624893453
73,2020-03-14,0.11413223593890241,-0.05690413597112523,-0.433469696969697,0,0,-0.37624159700191984
74,2020-03-15,0.11338653679536743,0.04382519439869498,-0.4325606060606061,0,0,-0.2753488748665437
75,2020-03-16,0.1125222317830029,0.10028674626180092,-0.4316515151515152,0,0,-0.21884253710671137
76,2020-03-17,0.11153572031793804,0.07604028704028379,-0.43074242424242426,0,0,-0.24316641688420243
77,2020-03-18,0.11042448030403468,0.014950851006537591,-0.42983333333333335,0,0,-0.3044580020227611
78,2020-03-19,0.10918706949769899,-0.015473129321048024,-0.42892424242424243,0,0,-0.33521030224759146
79,2020-03-20,0.10782311839565661,0.006863700137036882,-0.4280151515151515,0,0,-0.313328332982458
80,2020-03-21,0.10633331481259285,0.0445923737996394,-0.4271060606060606,0,0,-0.27618037199382833
81,2020-03-22,0.1047193803755687,0.04837333844258204,-0.42619696969696974,0,0,-0.273104250878819
82,2020-03-23,0.10298403922097338,0.010689058957566805,-0.4252878787878788,0,0,-0.31161478060933867
83,2020-03-24,0.10113097923500175,-0.030596119701322533,-0.4243787878787879,0,0,-0.3538439283451087
84,2020-03-25,0.09916480623176432,-0.03875667338142336,-0.423469696969697,0,0,-0.36306156411935603
85,2020-03-26,0.09709099151196515,-0.02123864650349755,-0.4225606060606061,0,0,-0.3467082610521385
86,2020-03-27,0.09491581329130537,-0.021080621909607272,-0.42165151515151517,0,0,-0.3478163237698171
87,2020-03-28,0.09264629252857587,-0.06585326577805568,-0.42074242424242425,0,0,-0.39394939749190405
88,2020-03-29,0.09029012372124817,-0.13087784137068967,-0.41983333333333334,0,0,-0.46042105098277486
89,2020-03-30,0.08785560126854648,-0.16007582320006036,-0.4189242424242424,0,0,-0.4911444643557563
90,2020-03-31,0.08535154203022431,-0.12605213026448187,-0.41801515151515156,0,0,-0.4587157397494091
91,2020-04-01,0.08278720473170856,-0.06557847777877882,-0.4171060606060606,0,0,-0.39989733365313085
92,2020-04-02,0.08017220688439163,-0.047497388621830255,-0.41619696969696973,0,0,-0.3835221514344084
93,2020-04-03,0.07751643990236144,-0.09935805594891815,-0.4152878787878788,0,0,-0.43712949483443553
94,2020-04-04,0.07482998310379352,-0.1667907176865449,-0.4143787878787879,0,0,-0.5063395224615392
95,2020-04-05,0.07212301728781455,-0.1538617990837067,-0.413469696969697,0,0,-0.49520847876558916
96,2020-04-06,0.06940573857382604,-0.0142885767933279,-0.41256060606060607,0,0,-0.35744344428010794
97,2020-04-07,0.06668827318208992,0.1915233173860705,-0.41165151515151516,0,0,-0.1534399245833547
98,2020-04-08,0.06398059382064547,0.333209282312949,-0.41074242424242424,0,0,-0.013552548108829776
99,2020-04-09,0.061292438325093374,0.31493431973242725,-0.4098333333333334,0,0,-0.03360657527581279
100,2020-04-10,0.058633231174376646,0.15627345578981508,-0.4089242424242424,0,0,-0.19401755546005067
101,2020-04-11,0.05601200847760604,-0.023465949001366337,-0.40801515151515155,0,0,-0.3754690920389119
102,2020-04-12,0.05343734699456233,-0.10381257294990051,-0.40710606060606064,0,0,-0.4574812865613988
103,2020-04-13,0.05091729771647016,-0.05690413597117104,-0.4061969696969697,0,0,-0.4121838079516706
104,2020-04-14,0.04845932449256436,0.0438251943985824,-0.4052878787878788,0,0,-0.31300335989673206
105,2020-04-15,0.046070248145158435,0.10028674626179299,-0.4043787878787879,0,0,-0.25802179347183646
106,2020-04-16,0.043756196468498265,0.07604028703995111,-0.403469696969697,0,0,-0.28367321346124763
107,2020-04-17,0.04152256045741174,0.014950851006503174,-0.40256060606060606,0,0,-0.34608719459669113
108,2020-04-18,0.03937395705973077,-0.015473129320836998,-0.4016515151515152,0,0,-0.3777506874126214
109,2020-04-19,0.03731419869286672,0.006863700137029499,-0.40074242424242423,0,0,-0.35656452541252803
110,2020-04-20,0.035346269709465396,0.044592373799581086,-0.3998333333333334,0,0,-0.3198946898242869
111,2020-04-21,0.03347230994070618,0.04837333844250799,-0.39892424242424246,0,0,-0.3170785940410283
112,2020-04-22,0.03169360538881654,0.010689058957517344,-0.39801515151515154,0,0,-0.3556324871688177
113,2020-04-23,0.03001058608343641,-0.030596119701218005,-0.39710606060606063,0,0,-0.3976915942238422
114,2020-04-24,0.02842283105903669,-0.038756673381491996,-0.3961969696969697,0,0,-0.40653081201942504
115,2020-04-25,0.026929080354923696,-0.02123864650312307,-0.3952878787878788,0,0,-0.3895974449360782
116,2020-04-26,0.0255272538837817,-0.021080621909500358,-0.3943787878787879,0,0,-0.3899321559045065
117,2020-04-27,0.024214476961630482,-0.06585326577815674,-0.39346969696969697,0,0,-0.43510848578622324
118,2020-04-28,0.02298711223986487,-0.13087784137067504,-0.39256060606060605,0,0,-0.5004513351914163
119,2020-04-29,0.02184079773129537,-0.16007582320011846,-0.3916515151515152,0,0,-0.5298865406203382
120,2020-04-30,0.020770490575384715,-0.12605213026456047,-0.3907424242424243,0,0,-0.49602406393160003
121,2020-05-01,0.01977051614404475,-0.06557847777871402,-0.38983333333333337,0,0,-0.43564129496800263
122,2020-05-02,0.018834622049835173,-0.04749738862181979,-0.38892424242424245,0,0,-0.4175870089962271
123,2020-05-03,0.01795603658135465,-0.0993580559488665,-0.38801515151515154,0,0,-0.4694171708826634
124,2020-05-04,0.017127531058566525,-0.16679071768646225,-0.3871060606060606,0,0,-0.5367692472339564
125,2020-05-05,0.016341485572030325,-0.1538617990837232,-0.3861969696969697,0,0,-0.5237172832086625
126,2020-05-06,0.015589957546496237,-0.014288576793231728,-0.3852878787878788,0,0,-0.38398649803461427
127,2020-05-07,0.014864752549620497,0.19152331738614206,-0.3843787878787879,0,0,-0.17799071794302532
128,2020-05-08,0.01415749675179432,0.3332092823129761,-0.383469696969697,0,0,-0.03610291790492659
129,2020-05-09,0.013459710433347639,0.31493431973240527,-0.38256060606060605,0,0,-0.05416657589485313
130,2020-05-10,0.012762881930068715,0.15627345578975396,-0.3816515151515152,0,0,-0.2126151774316925
131,2020-05-11,0.012058541407728019,-0.023465949001710812,-0.38074242424242427,0,0,-0.39214983183640706
132,2020-05-12,0.011338333860868067,-0.10381257294995715,-0.37983333333333336,0,0,-0.47230757242242244
133,2020-05-13,0.01059409074046327,-0.05690413597090735,-0.37892424242424244,0,0,-0.4252342876546865
134,2020-05-14,0.009817899629059969,0.04382519439871216,-0.3780151515151515,0,0,-0.3243720574873794
135,2020-05-15,0.009002171400513449,0.10028674626212111,-0.3771060606060606,0,0,-0.26781714294342607
136,2020-05-16,0.00813970432453195,0.07604028703997226,-0.3761969696969697,0,0,-0.2920169783324655
137,2020-05-17,0.007223744603257787,0.014950851006468702,-0.37528787878787884,0,0,-0.3531132831781523
138,2020-05-18,0.006248042858531245,-0.015473129320905915,-0.37437878787878787,0,0,-0.38360387434116255
139,2020-05-19,0.0052069061228690264,0.006863700136980122,-0.373469696969697,0,0,-0.3613990907098479
140,2020-05-20,0.0040952449261331125,0.0445923737998018,-0.3725606060606061,0,0,-0.3238729873346712
141,2020-05-21,0.002908615110575186,0.04837333844272587,-0.3716515151515152,0,0,-0.3203695615982141
142,2020-05-22,0.0016432540517612227,0.010689058957393721,-0.37074242424242426,0,0,-0.3584101112332693
143,2020-05-23,0.00029611100895836633,-0.030596119701204322,-0.36983333333333335,0,0,-0.4001333420255793
144,2020-05-24,-0.0011351286222926805,-0.03875667338156066,-0.36892424242424243,0,0,-0.40881604442809577
145,2020-05-25,-0.002652025332791519,-0.021238646503022263,-0.3680151515151515,0,0,-0.3919058233509653
146,2020-05-26,-0.004255373922984607,-0.021080621909495834,-0.36710606060606066,0,0,-0.3924420564385411
147,2020-05-27,-0.005945198400079343,-0.0658532657780866,-0.3661969696969697,0,0,-0.4379954338751356
148,2020-05-28,-0.007720753369410471,-0.13087784137067124,-0.36528787878787883,0,0,-0.5038864735279606
149,2020-05-29,-0.009580531887273237,-0.16007582320027894,-0.36437878787878786,0,0,-0.53403514296634
150,2020-05-30,-0.01152227969037305,-0.1260521302646391,-0.363469696969697,0,0,-0.5010441069247091
151,2020-05-31,-0.013543015664960124,-0.06557847777846627,-0.3625606060606061,0,0,-0.4416820995040325
152,2020-06-01,-0.015639058368636796,-0.047497388621884656,-0.36165151515151517,0,0,-0.4247879621420366
153,2020-06-02,-0.01780605836875244,-0.09935805594882581,-0.36074242424242425,0,0,-0.47790653856000254
154,2020-06-03,-0.020039036114692113,-0.16679071768645157,-0.35983333333333334,0,0,-0.5466630871344771
155,2020-06-04,-0.022332425016632042,-0.15386179908378803,-0.3589242424242425,0,0,-0.5351184665246626
156,2020-06-05,-0.02468011936205221,-0.014288576793189678,-0.3580151515151515,0,0,-0.3969838476703934
157,2020-06-06,-0.027075526662043027,0.19152331738566555,-0.35710606060606065,0,0,-0.19265826988243812
158,2020-06-07,-0.029511623984720806,0.33320928231310554,-0.3561969696969697,0,0,-0.05249931136858493
159,2020-06-08,-0.031981017800686254,0.31493431973251307,-0.3552878787878788,0,0,-0.07233457685605199
160,2020-06-09,-0.03447600683830341,0.15627345579013666,-0.3543787878787879,0,0,-0.23258133892695465
161,2020-06-10,-0.03698864742212844,-0.023465949001509168,-0.353469696969697,0,0,-0.4139242933933346
162,2020-06-11,-0.03951082074885966,-0.10381257294993843,-0.3525606060606061,0,0,-0.49588399975940417
163,2020-06-12,-0.04203430153967556,-0.056904135970953146,-0.35165151515151516,0,0,-0.45058995266214386
164,2020-06-13,-0.044550827497553215,0.0438251943986574,-0.3507424242424243,0,0,-0.35146805734132014
165,2020-06-14,-0.04705216899211138,0.10028674626194187,-0.34983333333333333,0,0,-0.29659875606350283
166,2020-06-15,-0.049530198392894964,0.07604028704002436,-0.34892424242424247,0,0,-0.3224141537771131
167,2020-06-16,-0.05197695847624391,0.014950851006443722,-0.3480151515151515,0,0,-0.3850412589849517
168,2020-06-17,-0.05438472933760983,-0.015473129321146056,-0.34710606060606064,0,0,-0.4169639192648165
169,2020-06-18,-0.05674609325504237,0.006863700136914924,-0.3461969696969697,0,0,-0.39607936281509715
170,2020-06-19,-0.05905399696552537,0.04459237379974346,-0.3452878787878788,0,0,-0.35974950195366073
171,2020-06-20,-0.061301810837877335,0.04837333844282307,-0.3443787878787879,0,0,-0.3573072602738422
172,2020-06-21,-0.0634833844509964,0.01068905895734426,-0.343469696969697,0,0,-0.39626402246334913
173,2020-06-22,-0.06559309811596764,-0.030596119701202157,-0.34256060606060607,0,0,-0.43874982387777584
174,2020-06-23,-0.06762590991344486,-0.03875667338138761,-0.34165151515151515,0,0,-0.4480340984463476
175,2020-06-24,-0.06957739785458437,-0.02123864650334778,-0.3407424242424243,0,0,-0.43155846860035646
176,2020-06-25,-0.07144379681335644,-0.021080621909592007,-0.3398333333333333,0,0,-0.4323577520562818
177,2020-06-26,-0.07322202992088937,-0.06585326577810345,-0.33892424242424246,0,0,-0.47799953812323526
178,2020-06-27,-0.07490973415743048,-0.1308778413705965,-0.33801515151515155,0,0,-0.5438027270431784
179,2020-06-28,-0.07650527992501988,-0.16007582320012076,-0.33710606060606063,0,0,-0.5736871637312013
180,2020-06-29,-0.07800778443276178,-0.12605213026461995,-0.3361969696969697,0,0,-0.5402568843943514
181,2020-06-30,-0.07941711877735508,-0.06557847777849224,-0.3352878787878788,0,0,-0.4802834753437261
182,2020-07-01,-0.08073390865268629,-0.04749738862202524,-0.3343787878787879,0,0,-0.46261008515349944
183,2020-07-02,-0.0819595286744747,-0.09935805594900368,-0.33346969696969697,0,0,-0.5147872815931753
184,2020-07-03,-0.08309609035816709,-0.1667907176864049,-0.3325606060606061,0,0,-0.5824474141051781
185,2020-07-04,-0.08414642384010729,-0.15386179908354738,-0.33165151515151514,0,0,-0.5696597380751698
